"year","TaxonName","CommonName","fao_rgn","stock_id","TaxonKey","tons"
1997,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,1175.824436896
1998,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,1009.340229128
1999,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,969.82235278
2000,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,970.12014036
2001,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,919.91007309
2002,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,859.80934441
2003,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,989.73908198
2004,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,1211.78376032
2005,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,1475.04789220858
2006,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,1037.20283831886
2007,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,1118.58171145882
2008,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,1189.26611106
2009,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,806.33308628
2010,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,642.620447138054
2011,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,510.568200226134
2012,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,681.175571874746
2013,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,765.138295651344
2014,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,608.733758772038
2015,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,690.112068933156
2016,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,785.239634611035
2017,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,834.379895805099
2018,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,969.906820262126
2019,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,911.129874454964
1950,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,13100.4282067355
1951,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,12637.6524534151
1952,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,13899.2268605833
1953,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,14215.2699209936
1954,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,14330.1147356482
1955,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,14652.6743036477
1956,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,14221.0981896513
1957,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,14285.883992619
1958,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,17676.1030327374
1959,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,14110.632723202
1960,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,13578.256720252
1961,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,14343.050619372
1962,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,12696.545946734
1963,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,13050.185531243
1964,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,13097.9647440399
1965,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,13255.5171575293
1966,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,13281.6805046341
1967,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,13549.6963256608
1968,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,12960.2992552334
1969,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,13497.700025142
1970,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,12874.083119042
1971,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,13573.632477904
1972,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,13346.668121599
1973,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,13995.3317459361
1974,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,14408.2625942167
1975,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,17045.465664012
1976,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,18698.732385676
1977,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,17971.7868206049
1978,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,16973.1431439168
1979,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,18365.7341571345
1980,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,26169.893238883
1981,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,24854.35375626
1982,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,28907.609434866
1983,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,27396.227554416
1984,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,24042.4834168891
1985,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,23171.4314334327
1986,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,24332.9145718274
1987,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,26918.1395525154
1988,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,22004.6759269072
1989,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,21273.5191320199
1990,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,17153.1447892836
1991,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,19090.265458658
1992,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,21503.1056287529
1993,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,20987.560113214
1994,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,21651.828080327
1995,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,20061.092616192
1996,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,16871.4418657442
1997,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,17039.6350130951
1998,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,15982.376033322
1999,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,16944.082489843
2000,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,17193.389564502
2001,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,16936.140375748
2002,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,16031.274818563
2003,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,14850.756952911
2004,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,14358.871243181
2005,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,12857.2864463587
2006,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,14187.1502642681
2007,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,12341.7909195648
2008,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,9033.665306245
2009,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,8782.964010711
2010,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,8259.84265162042
2011,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,5666.76054914191
2012,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,3459.73167614346
2013,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,5195.1720069732
2014,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,3773.58852781802
2015,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,3857.87883009836
2016,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,3807.95214549048
2017,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,3938.69884847874
2018,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,4042.36502787498
2019,"Micromesistius poutassou","Blue whiting",37,"Micromesistius_poutassou-37",600031,4151.63340835459
1950,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,812.2051944169
1951,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,893.711052336542
1952,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,985.638863252218
1953,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,931.544213619894
1954,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,1151.11098482662
1955,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,1187.24858834553
1956,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,2450.55807497578
1957,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,2365.48893628426
1958,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,2499.16653239589
1959,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,2715.16915218745
1960,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,2431.33438204
1961,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,4351.97353148
1962,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,4726.6213854
1963,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,5383.2693646
1964,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,5249.2914172
1965,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,5799.9076106
1966,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,6392.4447858
1967,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,6491.9691815
1968,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,7176.3935129
1969,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,7511.4484159
1970,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,6684.8698083
1971,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,6036.7421047
1972,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,6737.377875
1973,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,7652.3652635
1974,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,6949.7159315
1975,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,7492.2865014
1976,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,7166.6376928
1977,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,7412.87197869
1978,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,8982.66700585
1979,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,8195.88541566
1980,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,8934.58603856
1981,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,10708.6405026
1982,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,9195.2172507
1983,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,9120.0636144
1984,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,8683.9180447
1985,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,9901.0671365
1986,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,7761.00705156
1987,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,10710.54518412
1988,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,11109.4575686
1989,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,9681.09551298
1990,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,10080.15566914
1991,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,16505.80860624
1992,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,12719.62937514
1993,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,12861.11536228
1994,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,14422.58515384
1995,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,16216.11257346
1996,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,13714.7469786
1997,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,9193.7718479
1998,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,10742.226538
1999,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,8571.66121846
2000,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,8519.06243672
2001,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,9569.56822966
2002,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,7492.66176266
2003,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,5247.42488392
2004,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,6377.6431164
2005,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,4953.37468838
2006,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,7866.2553456
2007,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,4740.17645778
2008,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,4085.38745134
2009,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,5981.47771462
2010,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,7181.49024224
2011,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,6465.0301835
2012,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,7294.3354975
2013,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,6340.29706362
2014,"Micropogonias furnieri","Whitemouth croaker",31,"Micropogonias_furnieri-31",607620,6200.4639428
